,dummy_sr_number,dummy_sysid,sr_open_date,count
5830,sr5453,sys1681,2020-06-10,5
5831,sr5454,sys1749,2020-07-21,5
5832,sr5455,sys773,2017-04-05,5
5833,sr5456,sys2136,2018-05-16,5
5834,sr5457,sys1075,2021-12-05,5
5835,sr5458,sys792,2019-01-22,5
5836,sr5459,sys923,2017-10-04,5
5837,sr5460,sys1932,2019-02-28,5
5838,sr5461,sys1597,2020-02-18,5
5839,sr5462,sys1136,2020-03-19,5
5840,sr5463,sys2033,2021-05-18,5
5841,sr5464,sys1944,2020-08-18,5
5842,sr5380,sys2416,2019-09-24,5
5843,sr5378,sys1552,2019-12-16,5
5844,sr5495,sys1877,2020-02-09,5
5845,sr5305,sys1709,2018-10-22,5
5846,sr5293,sys908,2020-10-02,5
5847,sr5294,sys1936,2017-05-22,5
5848,sr5295,sys1964,2018-05-21,5
5849,sr5296,sys721,2016-11-07,5
5850,sr5297,sys1446,2017-01-23,5
5851,sr5298,sys2234,2015-05-22,5
5852,sr5299,sys1690,2018-03-25,5
5853,sr5300,sys1519,2020-09-03,5
5854,sr5301,sys909,2018-05-28,5
5855,sr5302,sys1855,2020-09-07,5
5856,sr5303,sys619,2020-09-17,5
5857,sr5304,sys1668,2018-07-20,5
5858,sr5306,sys2086,2016-04-10,5
5859,sr5377,sys2195,2021-02-19,5
5860,sr5307,sys1873,2019-04-10,5
5861,sr5308,sys2339,2021-08-16,5
5862,sr5309,sys1087,2016-01-25,5
5863,sr5310,sys1883,2013-05-12,5
5864,sr5311,sys1581,2016-09-12,5
5865,sr5312,sys1841,2017-02-10,5
5866,sr5313,sys923,2020-02-26,5
5867,sr5314,sys2145,2016-11-12,5
5868,sr5315,sys1908,2021-01-02,5
5869,sr5316,sys2266,2018-04-25,5
5870,sr5317,sys648,2018-04-23,5
5871,sr5318,sys716,2015-06-05,5
5872,sr5292,sys1677,2017-10-03,5
5873,sr5291,sys1921,2019-11-27,5
5874,sr5290,sys2299,2019-03-27,5
5875,sr5289,sys818,2019-05-28,5
5876,sr5708,sys1201,2017-05-24,5
5877,sr5265,sys2024,2019-01-15,5
5878,sr5266,sys1529,2019-07-10,5
5879,sr5267,sys1171,2014-12-29,5
5880,sr5268,sys1116,2020-09-30,5
5881,sr5269,sys1770,2021-09-22,5
5882,sr5270,sys1448,2017-07-09,5
5883,sr5271,sys807,2015-12-11,5
5884,sr5272,sys1458,2020-07-16,5
5885,sr5273,sys1598,2018-06-07,5
5886,sr5274,sys792,2021-07-15,5
5887,sr5275,sys1594,2021-06-04,5
5888,sr5276,sys1393,2020-05-26,5
5889,sr5277,sys1599,2019-10-22,5
5890,sr5278,sys1686,2018-09-10,5
5891,sr5279,sys1012,2017-06-10,5
5892,sr5280,sys1621,2020-05-22,5
5893,sr5281,sys719,2018-05-22,5
5894,sr5282,sys1510,2021-05-13,5
5895,sr5283,sys979,2018-10-19,5
5896,sr5284,sys2167,2018-06-13,5
5897,sr5285,sys1763,2020-01-22,5
5898,sr5286,sys1778,2017-04-06,5
5899,sr5287,sys1748,2021-06-07,5
5900,sr5288,sys2077,2018-03-23,5
5901,sr5319,sys637,2018-12-01,5
5902,sr5320,sys649,2019-04-07,5
5903,sr5321,sys1087,2015-08-21,5
5904,sr5350,sys2411,2018-05-12,5
5905,sr5352,sys2230,2017-10-24,5
5906,sr5353,sys1538,2019-09-04,5
5907,sr5354,sys2015,2017-01-17,5
5908,sr5355,sys619,2015-01-06,5
5909,sr5356,sys1100,2016-10-02,5
5910,sr5357,sys1623,2019-06-03,5
5911,sr5358,sys1573,2020-05-08,5
5912,sr5359,sys1919,2020-11-20,5
5913,sr5360,sys1552,2019-03-04,5
5914,sr5361,sys986,2016-09-14,5
5915,sr5362,sys1794,2021-01-20,5
5916,sr5363,sys792,2018-09-11,5
5917,sr5364,sys1847,2019-07-01,5
5918,sr5365,sys1972,2019-09-26,5
5919,sr5366,sys2117,2019-06-13,5
5920,sr5367,sys1852,2016-07-12,5
5921,sr5368,sys1868,2021-08-16,5
5922,sr5369,sys1573,2020-01-27,5
5923,sr5370,sys1768,2018-06-08,5
5924,sr5371,sys1513,2018-08-23,5
5925,sr5372,sys834,2019-03-20,5
5926,sr5373,sys1677,2018-10-15,5
5927,sr5374,sys1757,2019-05-24,5
5928,sr5375,sys2444,2018-03-28,5
5929,sr5376,sys1311,2016-09-15,5
5930,sr5351,sys671,2017-05-07,5
5931,sr5349,sys1368,2019-02-07,5
5932,sr5322,sys1459,2020-08-21,5
5933,sr5348,sys1473,2018-01-10,5
5934,sr5323,sys671,2021-08-02,5
5935,sr5324,sys1859,2018-09-03,5
5936,sr5325,sys2040,2017-06-14,5
5937,sr5326,sys1965,2018-11-24,5
5938,sr5327,sys1693,2020-05-14,5
5939,sr5328,sys1595,2020-09-06,5
5940,sr5329,sys921,2017-08-09,5
5941,sr5330,sys1941,2019-10-14,5
5942,sr5331,sys1980,2015-07-08,5
5943,sr5332,sys1446,2018-01-18,5
5944,sr5333,sys1510,2018-01-25,5
5945,sr5334,sys1812,2018-11-06,5
5946,sr5335,sys2240,2018-02-18,5
5947,sr5336,sys2029,2017-03-16,5
5948,sr5337,sys1756,2020-01-29,5
5949,sr5338,sys1687,2013-11-21,5
5950,sr5339,sys2034,2018-11-13,5
5951,sr5340,sys2155,2019-06-13,5
5952,sr5341,sys2002,2021-02-02,5
5953,sr5342,sys1476,2018-06-22,5
5954,sr5343,sys1446,2018-09-10,5
5955,sr5344,sys1309,2018-04-12,5
5956,sr5345,sys1920,2018-04-06,5
5957,sr5346,sys2005,2016-07-09,5
5958,sr5347,sys2065,2017-12-12,5
5959,sr5494,sys757,2018-06-06,5
5960,sr5945,sys1975,2019-04-30,5
5961,sr5496,sys2156,2020-08-10,5
5962,sr5637,sys2230,2017-08-14,5
5963,sr5625,sys1829,2020-10-16,5
5964,sr5626,sys1788,2016-04-11,5
5965,sr5627,sys2352,2020-12-21,5
5966,sr5628,sys1984,2017-10-20,5
5967,sr5629,sys1092,2019-08-26,5
5968,sr5630,sys2230,2017-02-23,5
5969,sr5631,sys1316,2017-01-30,5
5970,sr5632,sys1584,2019-01-14,5
5971,sr5633,sys1297,2018-02-28,5
5972,sr5634,sys1203,2016-09-23,5
5973,sr5635,sys586,2016-12-29,5
5974,sr5636,sys807,2020-09-10,5
5975,sr5638,sys1071,2017-04-09,5
5976,sr5593,sys1529,2020-02-03,5
5977,sr5639,sys1727,2020-10-26,5
5978,sr5640,sys1448,2020-10-06,5
5979,sr5641,sys1514,2019-04-06,5
5980,sr5642,sys1581,2017-09-22,5
5981,sr5643,sys1724,2017-01-23,5
5982,sr5644,sys1449,2020-06-29,5
5983,sr5645,sys1621,2017-02-15,5
5984,sr5646,sys1476,2021-06-03,5
5985,sr5647,sys834,2020-09-16,5
5986,sr5648,sys1644,2021-01-21,5
5987,sr5649,sys2486,2017-12-10,5
5988,sr5650,sys1050,2020-10-19,5
5989,sr5624,sys1800,2021-07-24,5
5990,sr5623,sys1653,2018-12-02,5
5991,sr5622,sys1701,2020-05-05,5
5992,sr5621,sys2417,2018-03-30,5
5993,sr5595,sys2269,2016-12-21,5
5994,sr5596,sys924,2018-11-27,5
5995,sr5597,sys1650,2018-11-28,5
5996,sr5598,sys1299,2020-04-22,5
5997,sr5599,sys1566,2019-02-19,5
5998,sr5600,sys2162,2021-03-31,5
5999,sr5601,sys1682,2017-06-15,5
6000,sr5602,sys1650,2020-12-24,5
6001,sr5603,sys1721,2019-10-01,5
6002,sr5604,sys1388,2014-06-26,5
6003,sr5605,sys2024,2019-02-13,5
6004,sr5606,sys935,2020-09-10,5
6005,sr5607,sys2032,2020-07-21,5
6006,sr5608,sys1747,2019-01-21,5
6007,sr5609,sys1854,2021-06-09,5
6008,sr5610,sys706,2017-08-06,5
6009,sr5611,sys2182,2017-02-28,5
6010,sr5612,sys1858,2020-12-07,5
6011,sr5613,sys1380,2018-07-09,5
6012,sr5614,sys1548,2017-09-14,5
6013,sr5615,sys1368,2016-12-14,5
6014,sr5616,sys1749,2018-01-17,5
6015,sr5618,sys1762,2016-06-06,5
6016,sr5619,sys1001,2021-08-31,5
6017,sr5620,sys812,2019-04-03,5
6018,sr5651,sys1566,2018-05-11,5
6019,sr5652,sys2167,2020-12-22,5
6020,sr5653,sys1690,2017-11-15,5
6021,sr5682,sys1712,2019-04-07,5
6022,sr5684,sys1312,2020-11-20,5
6023,sr5685,sys1001,2020-05-28,5
6024,sr5686,sys2139,2020-04-08,5
6025,sr5687,sys1707,2018-05-25,5
6026,sr5688,sys2092,2021-04-28,5
6027,sr5689,sys1859,2020-10-09,5
6028,sr5690,sys1885,2017-06-10,5
6029,sr5691,sys1990,2020-04-27,5
6030,sr5692,sys1607,2020-08-07,5
6031,sr5693,sys1154,2018-11-12,5
6032,sr5694,sys1226,2020-09-01,5
6033,sr5695,sys719,2020-04-20,5
6034,sr5696,sys1894,2016-09-15,5
6035,sr5697,sys1682,2021-01-22,5
6036,sr5698,sys1589,2014-08-10,5
6037,sr5699,sys1563,2020-05-19,5
6038,sr5700,sys1201,2017-03-18,5
6039,sr5701,sys1469,2019-07-22,5
6040,sr5702,sys861,2017-06-20,5
6041,sr5703,sys1914,2018-02-16,5
6042,sr5704,sys2062,2017-06-09,5
6043,sr5705,sys2510,2018-11-26,5
6044,sr5706,sys1880,2020-04-05,5
6045,sr5497,sys680,2017-10-07,5
6046,sr5707,sys673,2018-02-15,5
6047,sr5683,sys1967,2018-11-13,5
6048,sr5681,sys721,2016-11-18,5
6049,sr5654,sys1783,2019-12-19,5
6050,sr5680,sys1829,2018-02-11,5
6051,sr5655,sys1621,2019-12-23,5
6052,sr5656,sys1858,2017-07-16,5
6053,sr5657,sys2083,2018-05-29,5
6054,sr5658,sys850,2019-06-19,5
6055,sr5659,sys2331,2020-05-26,5
6056,sr5660,sys2031,2018-08-03,5
6057,sr5661,sys1300,2018-05-02,5
6058,sr5662,sys1639,2018-03-27,5
6059,sr5663,sys1885,2019-04-24,5
6060,sr5664,sys1478,2020-12-11,5
6061,sr5665,sys1693,2017-10-15,5
6062,sr5666,sys1629,2020-12-16,5
6063,sr5667,sys1909,2017-10-26,5
6064,sr5668,sys1634,2017-05-18,5
6065,sr5669,sys706,2021-01-25,5
6066,sr5670,sys1595,2019-07-28,5
6067,sr5671,sys1299,2018-09-10,5
6068,sr5672,sys1920,2019-03-14,5
6069,sr5673,sys1333,2021-04-23,5
6070,sr5674,sys1316,2017-07-24,5
6071,sr5675,sys1817,2018-11-01,5
6072,sr5676,sys2005,2019-11-15,5
6073,sr5677,sys1564,2021-02-08,5
6074,sr5678,sys1603,2021-04-22,5
6075,sr5679,sys2089,2019-04-02,5
6076,sr5594,sys1901,2020-10-11,5
6077,sr5617,sys1902,2018-07-26,5
6078,sr5592,sys1393,2015-11-06,5
6079,sr5539,sys1570,2019-04-11,5
6080,sr5529,sys1549,2016-03-02,5
6081,sr5530,sys1943,2018-10-17,5
6082,sr5531,sys1573,2018-05-11,5
6083,sr5532,sys2107,2016-04-10,5
6084,sr5591,sys1567,2018-11-15,5
6085,sr5533,sys1380,2020-02-03,5
6086,sr5534,sys1744,2018-03-09,5
6087,sr5535,sys1775,2018-12-03,5
6088,sr5536,sys1784,2021-02-17,5
6089,sr5537,sys1868,2020-06-10,5
6090,sr5538,sys2299,2017-11-05,5
6091,sr5540,sys1538,2021-01-26,5
6092,sr5527,sys680,2018-03-22,5
6093,sr5541,sys1722,2017-03-03,5
6094,sr5542,sys1478,2020-03-25,5
6095,sr5543,sys1393,2016-05-13,5
6096,sr5544,sys1827,2017-10-30,5
6097,sr5545,sys1041,2017-06-13,5
6098,sr5546,sys1473,2019-04-12,5
6099,sr5502,sys1651,2020-04-08,5
6100,sr5547,sys2421,2017-08-06,5
6101,sr5548,sys2063,2018-06-15,5
6102,sr5549,sys1562,2017-10-19,5
6103,sr5550,sys1700,2021-06-16,5
6104,sr5528,sys2282,2019-11-26,5
6105,sr5526,sys832,2020-11-06,5
6106,sr5552,sys1964,2018-05-21,5
6107,sr5514,sys1846,2016-03-21,5
6108,sr5504,sys2083,2018-05-04,5
6109,sr5505,sys1841,2017-10-30,5
6110,sr5506,sys2032,2021-11-02,5
6111,sr5507,sys1623,2017-08-08,5
6112,sr5508,sys2133,2020-08-07,5
6113,sr5509,sys796,2018-07-17,5
6114,sr5510,sys1854,2021-09-07,5
6115,sr5511,sys2346,2018-04-23,5
6116,sr5512,sys1706,2019-11-28,5
6117,sr5513,sys2263,2017-02-11,5
6118,sr5501,sys2101,2021-10-08,5
6119,sr5515,sys2299,2017-06-09,5
6120,sr5525,sys1868,2021-04-29,5
6121,sr5516,sys453,2020-05-11,5
6122,sr5517,sys1583,2017-11-13,5
6123,sr5518,sys1319,2019-08-20,5
6124,sr5500,sys797,2017-07-04,5
6125,sr5519,sys1797,2019-05-07,5
6126,sr5520,sys1920,2021-04-26,5
6127,sr5521,sys1519,2020-09-18,5
6128,sr5522,sys1441,2019-08-16,5
6129,sr5499,sys2011,2017-04-17,5
6130,sr5523,sys1810,2018-03-08,5
6131,sr5524,sys1513,2017-10-26,5
6132,sr5551,sys792,2021-04-16,5
6133,sr5503,sys2207,2021-02-22,5
6134,sr5573,sys1747,2021-03-23,5
6135,sr5571,sys1975,2018-05-16,5
6136,sr5579,sys2260,2021-03-31,5
6137,sr5567,sys673,2017-05-23,5
6138,sr5568,sys2248,2019-11-13,5
6139,sr5569,sys2227,2019-08-18,5
6140,sr5498,sys875,2019-03-29,5
6141,sr5585,sys1598,2017-01-16,5
6142,sr5570,sys1594,2021-02-07,5
6143,sr5584,sys1570,2021-04-01,5
6144,sr5572,sys1721,2019-02-13,5
6145,sr5586,sys1701,2019-02-14,5
6146,sr5574,sys2029,2018-03-01,5
6147,sr5575,sys912,2018-12-27,5
6148,sr5583,sys1917,2017-06-26,5
6149,sr5582,sys1668,2017-03-07,5
6150,sr5581,sys1838,2018-04-19,5
6151,sr5576,sys1693,2020-12-17,5
6152,sr5577,sys623,2019-09-04,5
6153,sr5580,sys1686,2016-01-13,5
6154,sr5565,sys834,2017-01-27,5
6155,sr5566,sys1868,2018-11-22,5
6156,sr5564,sys1685,2019-09-23,5
6157,sr5558,sys1243,2019-08-14,5
6158,sr5553,sys1600,2019-12-18,5
6159,sr5554,sys1917,2018-05-23,5
6160,sr5590,sys979,2018-06-25,5
6161,sr5589,sys1792,2018-04-18,5
6162,sr5555,sys1993,2020-05-13,5
6163,sr5563,sys2065,2018-11-06,5
6164,sr5556,sys1469,2019-06-13,5
6165,sr5557,sys1227,2018-06-13,5
6166,sr5578,sys1816,2018-12-27,5
6167,sr5559,sys462,2020-12-29,5
6168,sr5560,sys1485,2019-10-06,5
6169,sr5561,sys2481,2016-12-19,5
6170,sr5562,sys909,2019-07-05,5
6171,sr5588,sys2234,2020-09-03,5
6172,sr5587,sys2061,2017-06-06,5
6173,sr8851,sys706,2021-10-02,4
6174,sr8850,sys1880,2019-02-12,4
6175,sr8852,sys637,2016-12-13,4
6176,sr8786,sys1993,2018-10-26,4
6177,sr8853,sys1627,2019-10-21,4
6178,sr8854,sys1592,2020-01-28,4
6179,sr8826,sys2031,2019-11-14,4
6180,sr8825,sys453,2017-06-28,4
6181,sr8787,sys591,2020-04-05,4
6182,sr8839,sys1770,2019-04-07,4
6183,sr8827,sys1719,2021-03-25,4
6184,sr8832,sys1611,2019-01-28,4
6185,sr8840,sys1797,2021-04-26,4
6186,sr8841,sys1785,2021-07-19,4
6187,sr8842,sys586,2018-01-25,4
6188,sr8843,sys1623,2019-06-06,4
6189,sr8836,sys2171,2021-06-17,4
6190,sr8835,sys1737,2018-08-15,4
6191,sr8834,sys1537,2019-03-04,4
6192,sr8833,sys706,2021-05-05,4
6193,sr8844,sys648,2021-01-28,4
6194,sr8845,sys591,2021-10-02,4
6195,sr8828,sys1018,2020-04-27,4
6196,sr8846,sys1388,2020-01-30,4
6197,sr8847,sys641,2018-02-19,4
6198,sr8831,sys2084,2021-06-30,4
6199,sr8838,sys1001,2017-11-16,4
6200,sr8848,sys1872,2019-03-29,4
6201,sr8830,sys2257,2017-04-27,4
6202,sr8829,sys2223,2021-04-23,4
6203,sr8632,sys1892,2020-08-26,4
6204,sr8849,sys1548,2014-05-05,4
6205,sr8837,sys2322,2021-03-22,4
6206,sr8791,sys1705,2019-08-20,4
6207,sr8824,sys806,2019-03-12,4
6208,sr8798,sys1774,2019-03-20,4
6209,sr8796,sys1611,2019-01-14,4
6210,sr8810,sys2187,2020-11-08,4
6211,sr8809,sys1807,2017-10-18,4
6212,sr8808,sys695,2017-08-29,4
6213,sr8807,sys827,2015-02-02,4
6214,sr8806,sys2225,2017-11-16,4
6215,sr8797,sys1685,2021-07-19,4
6216,sr8856,sys1266,2020-04-29,4
6217,sr8794,sys1629,2017-04-04,4
6218,sr8799,sys1556,2017-06-26,4
6219,sr8800,sys637,2018-01-23,4
6220,sr8805,sys1858,2021-10-03,4
6221,sr8801,sys1610,2018-09-25,4
6222,sr8802,sys1498,2017-08-03,4
6223,sr8803,sys1949,2020-10-21,4
6224,sr8804,sys2477,2019-08-21,4
6225,sr8795,sys1601,2019-07-11,4
6226,sr8811,sys2313,2017-09-21,4
6227,sr8788,sys1610,2018-02-08,4
6228,sr8817,sys1744,2019-12-16,4
6229,sr8823,sys1311,2020-11-03,4
6230,sr8822,sys2299,2017-08-09,4
6231,sr8821,sys710,2021-08-31,4
6232,sr8789,sys896,2017-04-14,4
6233,sr8820,sys2077,2021-10-06,4
6234,sr8819,sys735,2020-04-06,4
6235,sr8818,sys2033,2021-06-18,4
6236,sr8816,sys2117,2020-02-13,4
6237,sr8793,sys1763,2020-11-16,4
6238,sr8815,sys1409,2018-01-31,4
6239,sr8814,sys1529,2017-10-27,4
6240,sr8790,sys1682,2020-12-28,4
6241,sr8813,sys1659,2020-05-25,4
6242,sr8812,sys1732,2016-12-26,4
6243,sr8451,sys1693,2020-12-22,4
6244,sr8792,sys870,2017-09-21,4
6245,sr8855,sys1527,2021-01-04,4
6246,sr8904,sys1602,2021-02-19,4
6247,sr8857,sys1121,2016-08-02,4
6248,sr8784,sys1837,2019-01-05,4
6249,sr8911,sys1898,2021-01-19,4
6250,sr8910,sys740,2018-10-12,4
6251,sr8909,sys680,2019-03-01,4
6252,sr8908,sys1498,2018-02-05,4
6253,sr8907,sys1644,2018-10-09,4
6254,sr8906,sys1965,2017-10-15,4
6255,sr8905,sys2200,2021-02-02,4
6256,sr8903,sys2001,2021-03-18,4
6257,sr8858,sys1800,2017-11-17,4
6258,sr8902,sys2076,2018-02-16,4
6259,sr8901,sys1732,2017-01-06,4
6260,sr8452,sys1539,2021-07-14,4
6261,sr8900,sys1713,2021-01-26,4
6262,sr8899,sys2227,2019-10-12,4
6263,sr8898,sys1921,2017-02-26,4
6264,sr8897,sys2137,2019-11-02,4
6265,sr8912,sys2058,2018-12-17,4
6266,sr8913,sys1485,2016-09-16,4
6267,sr8914,sys860,2020-07-07,4
6268,sr8915,sys1001,2018-01-15,4
6269,sr8929,sys1732,2017-11-15,4
6270,sr8631,sys1701,2019-02-14,4
6271,sr8928,sys1832,2019-07-18,4
6272,sr8927,sys1437,2020-09-22,4
6273,sr8926,sys1763,2018-05-02,4
6274,sr8925,sys623,2019-09-10,4
6275,sr8924,sys1982,2020-05-11,4
6276,sr8923,sys2097,2017-12-27,4
6277,sr8922,sys1575,2020-04-03,4
6278,sr8921,sys735,2019-10-14,4
6279,sr8920,sys1602,2021-10-02,4
6280,sr8919,sys719,2020-03-16,4
6281,sr8918,sys2086,2016-03-11,4
6282,sr8917,sys1980,2018-07-09,4
6283,sr8916,sys908,2017-02-13,4
6284,sr8896,sys1375,2021-08-09,4
6285,sr8895,sys1629,2018-05-06,4
6286,sr8894,sys2352,2018-12-18,4
6287,sr8875,sys1388,2013-04-06,4
6288,sr8873,sys2136,2019-11-11,4
6289,sr8872,sys1792,2019-06-21,4
6290,sr8871,sys2129,2020-09-28,4
6291,sr8870,sys1660,2018-09-24,4
6292,sr8869,sys1038,2019-06-09,4
6293,sr8868,sys663,2021-05-28,4
6294,sr8867,sys2299,2017-08-29,4
6295,sr8866,sys2057,2020-06-22,4
6296,sr8865,sys605,2021-02-04,4
6297,sr8864,sys1601,2020-07-31,4
6298,sr8863,sys1802,2018-09-03,4
6299,sr8862,sys2156,2018-07-12,4
6300,sr8861,sys623,2020-08-27,4
6301,sr8860,sys1023,2021-08-02,4
6302,sr8859,sys1368,2018-11-16,4
6303,sr8874,sys1722,2016-12-14,4
6304,sr8876,sys2043,2017-02-10,4
6305,sr8893,sys1873,2020-07-27,4
6306,sr8877,sys1701,2021-05-31,4
6307,sr8892,sys1757,2017-12-10,4
6308,sr8891,sys1606,2017-03-23,4
6309,sr8890,sys1609,2021-05-24,4
6310,sr8889,sys1964,2018-02-11,4
6311,sr8888,sys891,2018-04-22,4
6312,sr8887,sys1731,2021-05-04,4
6313,sr8886,sys1919,2018-03-01,4
6314,sr8885,sys731,2019-12-19,4
6315,sr8884,sys1382,2020-07-09,4
6316,sr8883,sys2343,2019-01-22,4
6317,sr8882,sys1872,2015-10-23,4
6318,sr8881,sys637,2020-03-19,4
6319,sr8880,sys1495,2020-08-17,4
6320,sr8879,sys2477,2018-09-28,4
6321,sr8878,sys1380,2019-06-21,4
6322,sr8785,sys1524,2017-05-19,4
6323,sr8684,sys1763,2019-11-13,4
6324,sr7993,sys891,2018-11-21,4
6325,sr8931,sys1954,2020-07-30,4
6326,sr8690,sys1531,2020-08-28,4
6327,sr8635,sys1341,2020-11-08,4
6328,sr8689,sys1456,2020-09-11,4
6329,sr8688,sys1808,2018-02-19,4
6330,sr8687,sys1511,2017-03-03,4
6331,sr8686,sys591,2018-10-07,4
6332,sr8685,sys969,2015-09-11,4
6333,sr8683,sys1623,2021-02-06,4
6334,sr8783,sys1614,2016-09-12,4
6335,sr8682,sys909,2017-07-20,4
6336,sr8681,sys1396,2021-06-29,4
6337,sr8680,sys2320,2018-02-22,4
6338,sr8636,sys1261,2020-08-26,4
6339,sr8679,sys1767,2021-06-16,4
6340,sr8678,sys1136,2018-09-04,4
6341,sr8677,sys1778,2017-02-10,4
6342,sr8691,sys1883,2019-08-16,4
6343,sr8692,sys709,2020-06-16,4
6344,sr8693,sys832,2017-12-05,4
6345,sr8694,sys870,2020-03-23,4
6346,sr8707,sys1908,2019-04-17,4
6347,sr8706,sys2424,2017-09-02,4
6348,sr8705,sys1524,2016-08-12,4
6349,sr8704,sys453,2017-09-27,4
6350,sr8703,sys870,2016-05-12,4
6351,sr8702,sys1693,2019-06-12,4
6352,sr8701,sys1971,2018-09-21,4
6353,sr8700,sys2331,2018-06-21,4
6354,sr8634,sys1001,2018-08-30,4
6355,sr8699,sys1921,2017-08-07,4
6356,sr8698,sys2216,2020-11-23,4
6357,sr8697,sys1696,2021-07-30,4
6358,sr8696,sys1972,2017-01-25,4
6359,sr8695,sys1570,2021-01-15,4
6360,sr8450,sys1902,2018-10-24,4
6361,sr8676,sys1513,2016-12-26,4
6362,sr8675,sys1664,2019-03-13,4
6363,sr8674,sys2034,2016-10-21,4
6364,sr8657,sys1614,2018-03-30,4
6365,sr8655,sys1775,2015-07-22,4
6366,sr8654,sys680,2017-04-07,4
6367,sr8653,sys2112,2017-11-09,4
6368,sr8652,sys1872,2018-09-24,4
6369,sr8651,sys1666,2017-02-27,4
6370,sr8639,sys2429,2016-11-29,4
6371,sr8650,sys1974,2021-02-02,4
6372,sr8649,sys1646,2021-09-21,4
6373,sr8648,sys2244,2019-08-15,4
6374,sr8647,sys1599,2017-09-21,4
6375,sr8646,sys2248,2019-07-19,4
6376,sr8645,sys2221,2018-11-15,4
6377,sr8644,sys2047,2021-02-17,4
6378,sr8643,sys1784,2020-07-01,4
6379,sr8642,sys1621,2017-01-23,4
6380,sr8656,sys2230,2019-04-04,4
6381,sr8658,sys977,2018-04-24,4
6382,sr8673,sys1920,2019-12-12,4
6383,sr8659,sys1832,2020-06-12,4
6384,sr8672,sys719,2020-06-22,4
6385,sr8671,sys1583,2019-02-12,4
6386,sr8637,sys1629,2018-11-13,4
6387,sr8670,sys860,2014-08-27,4
6388,sr8669,sys2223,2020-11-11,4
6389,sr8668,sys888,2017-07-21,4
6390,sr8667,sys2134,2017-06-04,4
6391,sr8666,sys2352,2020-11-20,4
6392,sr8665,sys1964,2020-01-13,4
6393,sr8664,sys750,2017-06-20,4
6394,sr8663,sys1936,2019-05-30,4
6395,sr8662,sys827,2013-05-28,4
6396,sr8661,sys968,2017-05-05,4
6397,sr8638,sys1956,2015-12-16,4
6398,sr8660,sys2062,2019-05-15,4
6399,sr8708,sys771,2021-02-19,4
6400,sr8709,sys2318,2017-05-15,4
6401,sr8710,sys1471,2016-04-02,4
6402,sr8765,sys1768,2019-10-01,4
6403,sr8763,sys1219,2021-12-08,4
6404,sr8762,sys1309,2018-12-09,4
6405,sr8761,sys1894,2021-02-19,4
6406,sr8760,sys1420,2017-12-10,4
6407,sr8759,sys834,2018-04-17,4
6408,sr8758,sys680,2021-05-31,4
6409,sr8757,sys1831,2016-03-10,4
6410,sr8756,sys1614,2019-07-29,4
6411,sr8755,sys1297,2017-06-28,4
6412,sr8754,sys1087,2018-06-09,4
6413,sr8753,sys2011,2020-10-27,4
6414,sr8752,sys1710,2021-09-07,4
6415,sr8751,sys2408,2017-10-13,4
6416,sr8750,sys618,2020-05-26,4
6417,sr8749,sys1618,2021-12-05,4
6418,sr8764,sys1852,2019-10-12,4
6419,sr8766,sys1510,2016-08-12,4
6420,sr8747,sys1757,2017-09-29,4
6421,sr8767,sys1333,2019-02-04,4
6422,sr8782,sys2243,2016-12-14,4
6423,sr8781,sys1852,2021-01-27,4
6424,sr8780,sys730,2021-06-28,4
6425,sr8779,sys1852,2017-11-30,4
6426,sr8778,sys1516,2017-07-12,4
6427,sr8777,sys2006,2021-01-19,4
6428,sr8776,sys1136,2021-11-03,4
6429,sr8775,sys1442,2021-03-23,4
6430,sr8774,sys1877,2017-06-30,4
6431,sr8773,sys1584,2019-10-29,4
6432,sr8772,sys1557,2021-03-18,4
6433,sr8771,sys1892,2020-10-15,4
6434,sr8770,sys1517,2019-10-31,4
6435,sr8769,sys1629,2016-12-13,4
6436,sr8768,sys1513,2017-09-21,4
6437,sr8748,sys2280,2020-07-21,4
6438,sr8746,sys2425,2019-02-21,4
6439,sr8711,sys1797,2018-03-22,4
6440,sr8728,sys1936,2020-07-30,4
6441,sr8726,sys2318,2019-11-06,4
6442,sr8725,sys1841,2017-08-08,4
6443,sr8724,sys1488,2018-02-10,4
6444,sr8723,sys1531,2017-12-19,4
6445,sr8722,sys807,2017-01-20,4
6446,sr8721,sys1497,2016-01-04,4
6447,sr8720,sys1916,2020-07-13,4
6448,sr8719,sys1789,2018-07-16,4
6449,sr8718,sys1121,2021-08-13,4
6450,sr8717,sys1345,2017-11-01,4
6451,sr8716,sys1393,2015-09-11,4
6452,sr8715,sys1637,2016-12-19,4
6453,sr8714,sys2029,2018-03-28,4
6454,sr8713,sys462,2018-01-30,4
6455,sr8712,sys2411,2019-09-01,4
6456,sr8727,sys1735,2020-05-13,4
6457,sr8729,sys1418,2017-02-10,4
6458,sr8745,sys1733,2017-04-19,4
6459,sr8633,sys2104,2021-01-27,4
6460,sr8744,sys1913,2021-03-31,4
6461,sr8743,sys2111,2021-10-04,4
6462,sr8742,sys1786,2017-10-11,4
6463,sr8741,sys1319,2021-09-04,4
6464,sr8740,sys1872,2019-07-03,4
6465,sr8739,sys1797,2016-11-16,4
6466,sr8738,sys1174,2020-03-22,4
6467,sr8737,sys2159,2020-08-19,4
6468,sr8736,sys1609,2020-05-13,4
6469,sr8735,sys2058,2017-11-08,4
